Comment Number (ID),Nickname,User @,User URL,Comment Text,Time,Likes,Profile Picture URL,Is 2nd Level Comment,User Replied To,Number of Replies
72,Danyal,danyal6767,https://www.tiktok.com/@danyal6767,Schauspielerin,03.09.21,28,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b5375351ca1b2d37d082116ca675c71f~c5_100x100.jpg?x-expires=1702054800&x-signature=riWZQUHhYQH4iMV5YMqV02gY7Vs%3D,No,---,0
73,Nico,lugingaa,https://www.tiktok.com/@lugingaa,Wie alle meinen, dass Nettigkeit und Sympathie der Grund für eine gute Kanzlerin sind.,06.09.21,2,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9210beb8e35b0c97756477a116b22e91~c5_100x100.jpg?x-expires=1702054800&x-signature=OuMPNDTidYcowCXJn6IDlCzyI58%3D,No,---,0
74,Annelena.xrx,annelena.xrx,https://www.tiktok.com/@annelena.xrx,Hat die Grad simsen gesagt 😳😂😂,24.02.22,5,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9e959a767a702373de7b49f123cca5cc~c5_100x100.jpg?x-expires=1702054800&x-signature=797JxUpgYxA0Y8IhtyGkG8iginE%3D,No,---,0
75,Beyza,bayeshh,https://www.tiktok.com/@bayeshh,Die ist voll cute,23.09.21,25,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/2188fe8889777a46005ef500a1564c20~c5_100x100.jpg?x-expires=1702054800&x-signature=7tNHqyMwLCo102r%2FCqXrTne3n7o%3D,No,---,0
76,Marvin,marviin_00,https://www.tiktok.com/@marviin_00,ne man, ehrlich nicht,02.09.21,53,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/19d805e8f970e7f566d9747616ebe529~c5_100x100.jpg?x-expires=1702054800&x-signature=X638Z2qYkv7jSFrR7zCoH1HPh1s%3D,No,---,0
77,Hey shawtys,.chiyosan,https://www.tiktok.com/@.chiyosan,@strawberriesareoverrated die ist so sympathisch,27.09.21,7,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/47944ddf803e45bcf7ed520f4d0be1e4~c5_100x100.jpg?x-expires=1702054800&x-signature=ktWrxbffa7jXqGGn1%2FoIZbAywHU%3D,No,---,0
78,🤍🐇,sideeye_e0,https://www.tiktok.com/@sideeye_e0,@es1em_b simse.....,02.09.21,13,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/b81a1174aa16a27067f593c5c4dc2e99~c5_100x100.jpg?x-expires=1702054800&x-signature=e0qe%2FFy9qwYFMHj6DWKCKI0%2Bj%2BE%3D,No,---,0
79,mrbeast09756,mrbeast09756,https://www.tiktok.com/@mrbeast09756,Sie hat natürlich auch nicht das neuste IPhone 🧢,04.09.21,9,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9391da37367f3a6bbc04979e3e0b24ac~c5_100x100.jpg?x-expires=1702054800&x-signature=OBJvxXcTFBri847ekXgumPbWCn8%3D,No,---,0
80,alliyah,.alliyah_h,https://www.tiktok.com/@.alliyah_h,Sie ist in unserem Dorf geboren und ihre Eltern leben immernoch hier 😂😂,26.09.21,7,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/72a5908d0f10577687c52ee8b07641ce~c5_100x100.jpg?x-expires=1702054800&x-signature=%2F1hElT765RHp%2FwYrglBZYxqRkOc%3D,No,---,0
81,🇩🇪,daryan139,https://www.tiktok.com/@daryan139,Baerbock sehr herzensnette und liebevolle person. Leider nichts in der politik zu suchen. Trotzdem tolle frau :),23.09.21,7,https://p77-sign-va-lite.tiktokcdn.com/tos-maliva-avt-0068/a61a347bfb2594f0fcc4d2c28346a9ab~c5_100x100.jpg?x-expires=1702054800&x-signature=MLq2DSExwL4EN8Irbetb5mC%2FCyU%3D,No,---,0
82,Anna,24.annaa_,https://www.tiktok.com/@24.annaa_,Die hat mehr Voice Cracks als Leon Goretzga 😂😂😂,07.09.21,12,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/725ab0ce39153bf20ba2d23e61e6a4fd~c5_100x100.jpg?x-expires=1702054800&x-signature=Oz9oCiuiyq5k5pqJO0jh2v20UOI%3D,No,---,0
83,~Leonie und Lilli~,_.brunetteluv._,https://www.tiktok.com/@_.brunetteluv._,häää was habt ihr alle sie is voll sympathisch und 3s is voll egal wenn die grünen gewinnen würden denkt mal an die Umwelt 🤦🏼‍♀️,26.09.21,9,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/8202514144b41a6c3bca1fc04010485a~c5_100x100.jpg?x-expires=1702054800&x-signature=qK6OA%2F9ETB7rAMzwL6DfUzxbZG0%3D,No,---,0
84,(:,ftt660,https://www.tiktok.com/@ftt660,@_finjasophie_ simmsen,13.04.22,1,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/84ca838a831eddcb37c5dca941bbc0a9~c5_100x100.jpg?x-expires=1702054800&x-signature=ZYyRvetCkrBdjV9H057SnWL%2FPLk%3D,No,---,0
85,maggy,maggy.jane,https://www.tiktok.com/@maggy.jane,@nicolebrdhrz süss,30.11.21,2,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b29563a6f287f0ce228a3ac19ef1b273~c5_100x100.jpg?x-expires=1702054800&x-signature=5590zOI0hG9ZAAHIk6W7Q5kkbWs%3D,No,---,0
86,amelie,coffeaddictedellie,https://www.tiktok.com/@coffeaddictedellie,@fuckitidontloveyou omg ihre kinder haben so glück,04.10.21,5,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/db775a5680dd890fbd63accb67ac3429~c5_100x100.jpg?x-expires=1702054800&x-signature=DTrl3wq8bVEibw2QkZScEyuUodA%3D,No,---,0
87,dominik,domdoms.life,https://www.tiktok.com/@domdoms.life,Sie ist so sympathisch,24.09.21,7,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/65c3ff096edb8faeb8ed9a1f2899f975~c5_100x100.jpg?x-expires=1702054800&x-signature=6N%2FPijxMjzQcXsMpBxXmevvBRi0%3D,No,---,0
88,🙃🫀,mi1jya,https://www.tiktok.com/@mi1jya,@amy_berlinn ✨Simse✨ NEIN EINFACH NEIN😭,01.12.21,3,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/bd2de28c119e9a2861ada6001c0d12bd~c5_100x100.jpg?x-expires=1702054800&x-signature=nHqFwdJDGUY%2FQa8azg3dOxgR3vM%3D,No,---,0
89,Elli,username1246837295,https://www.tiktok.com/@username1246837295,@kalli_9090 ne ne ne,25.11.21,1,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/d3cfa6bde90a29c3e9fb58398c773531~c5_100x100.jpg?x-expires=1702054800&x-signature=D4yVna9UXAdn2DjtkSOSo95dQ5s%3D,No,---,0
90,Max,maxesitner,https://www.tiktok.com/@maxesitner,@socializewithmee ✨wAhLkAmPfbUs✨,24.11.21,1,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/00af3f95bda0394b8ed8df69dad45f9f~c5_100x100.jpg?x-expires=1702054800&x-signature=ajHwMf2q6WnDYVrvXAqd4guNTuM%3D,No,---,0
91,<manu3,manusvidz,https://www.tiktok.com/@manusvidz,Sie eins zu eins:😄😄,03.09.21,30,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/2627ae1a976290a89588fbdc5765e510~c5_100x100.jpg?x-expires=1702054800&x-signature=RXgGREsbG6wkXQhARAwDocxV9uo%3D,No,---,0
92,diana-katharina,dianaliebtkatzen,https://www.tiktok.com/@dianaliebtkatzen,@gusterz mausi in potsdam in dem bürodings,30.09.21,1,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/8ad6f709d96e12873d3f713d92791b2b~c5_100x100.jpg?x-expires=1702054800&x-signature=eU%2F3p9QOM99%2BFTniPkH93bYBkS4%3D,No,---,0
93,blanka,blankaserfecz,https://www.tiktok.com/@blankaserfecz,@paula.ederer simse HAHAHHA,30.11.21,1,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/2dae130359274153f4d860e3375b3695~c5_100x100.jpg?x-expires=1702054800&x-signature=583Cj8ysLTaFmfJIdGVIeeZ8fVM%3D,No,---,0
94,Arda Arabaci,assigang_xd,https://www.tiktok.com/@assigang_xd,Voll sympathisch,28.09.21,34,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5468a07167a6679c1a59f273502334bb~c5_100x100.jpg?x-expires=1702054800&x-signature=ZFAf%2BTjZDYAKpUFZUVrC0U8jql4%3D,No,---,0
95,Laurenz,ichklaudeinhaustier,https://www.tiktok.com/@ichklaudeinhaustier,Eigentlich voll korrekt 👍,29.09.21,31,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/1f7e1554ac26860abcb3032bf42f9bde~c5_100x100.jpg?x-expires=1702054800&x-signature=B4Db6B34luP62ZC3SaKfEZgD690%3D,No,---,0
96,Zoe-Marie,zoelovesjesus,https://www.tiktok.com/@zoelovesjesus,"@.kusvo oh ''simse"" grüner Herzen und dann noch nh Einhorn hilfeeee",26.09.21,5,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/d4d8366ea91a163a4712ad645d020cf2~c5_100x100.jpg?x-expires=1702054800&x-signature=Wc2bvuWKG3fZ6G%2FttI0mjIv6LoU%3D,No,---,0
97,.,user.mxt,https://www.tiktok.com/@user.mxt,Mit Abstand die Sympathischste Kandidatin für das Kanzleramt! Die anderen beiden sind da eher hinterher, aber es kommt ja nicht nur auf Sympathie an.,07.09.21,39,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/821830d5ebb941c087c9a9c64be5b792~c5_100x100.jpg?x-expires=1702054800&x-signature=m0%2BLlI%2FSWz2C83Z0JophHGnNkbw%3D,No,---,0
98,𝕷𝖔𝖑𝖆🕊️,izz_j4n3,https://www.tiktok.com/@izz_j4n3,@ifallingapart simse HHQHQHQHQHQHQHQH😭💀,26.09.21,5,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/3b657a2badf39e27df7f544b0bac7c40~c5_100x100.jpg?x-expires=1702054800&x-signature=lMyVgz%2BNMxnzxKNol5q0tB1621s%3D,No,---,0
99,Bruce Bateman,mangakaax,https://www.tiktok.com/@mangakaax,Warum schreit sie JEDES MAL,03.09.21,32,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/baa9b1d5418687e6fdbee68ab7fc252d~c5_100x100.jpg?x-expires=1702054800&x-signature=nlWDuS3V82bC7cFQLvMlrv2xraw%3D,No,---,0
100,h3ndr1k,h3ndr1k__,https://www.tiktok.com/@h3ndr1k__,Die neben putin uiuiuiiii,05.09.21,2,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e874ebeb448465f68dfb938edbe28f64~c5_100x100.jpg?x-expires=1702054800&x-signature=mDcVLVMSSMP%2FAArvK27zVfyMXh4%3D,No,---,0
101,🤞🤞🤞,user7382628372,https://www.tiktok.com/@user7382628372,@lxnx.ma Man muss fr sagen die ist voll sympathisch,27.09.21,1,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/cb2166ffaaebd2f5aa28ed224b29f556~c5_100x100.jpg?x-expires=1702054800&x-signature=9C6KB7ho8bcnymgjbC7I%2B5TDVIQ%3D,No,---,0
102,𝐬𝐨𝐩𝐡𝐢𝐞🩷,sophie.1411,https://www.tiktok.com/@sophie.1411,@mausi15421 Diggah😭,27.09.21,1,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/e892f1fdddd26b7a00a4daa9801acf33~c5_100x100.jpg?x-expires=1702054800&x-signature=%2BfeNpRJQ%2F1IDNtK%2FP2wQPYwxJc0%3D,No,---,0
103,🫧🎧,veronika_gld,https://www.tiktok.com/@veronika_gld,@emily.gzm eig voll sympathisch aber die Partei …,26.09.21,1,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/ad0803fc42d655cdbe68ca73d05e1ba9~c5_100x100.jpg?x-expires=1702054800&x-signature=sQr4cVjCwFQ6cqvdj785kUShK2I%3D,No,---,0
104,🧿,asylumthredson,https://www.tiktok.com/@asylumthredson,@vanessa.liebt.essen.sehr ANALENNA BEARBOCK,26.09.21,1,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/20d1424c86d3a92cd3a19d61cd87b897~c5_100x100.jpg?x-expires=1702054800&x-signature=V8i%2FfS4kEfpi8iXXbD8aktI4OvM%3D,No,---,0
105,𝓐𝓷𝓲𝓽𝓪,ryyuk04xy,https://www.tiktok.com/@ryyuk04xy,@clara.ltsg ✨simse✨ hach ist die nicht schlau auywusjsjaywgwkahwhshshahauahwhsusj,24.09.21,1,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/163339b4d09ac0e3d20f5c5ae551627b~c5_100x100.jpg?x-expires=1702054800&x-signature=5gJbqJxjKlXucAeV20L585K2jJY%3D,No,---,0
106,f☆bi,fabienne.cldy,https://www.tiktok.com/@fabienne.cldy,@ame133456 Angst du weißt wovor,24.09.21,1,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/218ab0335fbfccf4aa2b8573dcc01bc0~c5_100x100.jpg?x-expires=1702054800&x-signature=TJlVo14CZClXQ7oc4U1MHBTvxb8%3D,No,---,0
107,juliana,juliana.hml,https://www.tiktok.com/@juliana.hml,@.neverfeel unser schickes Plakat yk HAHAHAH,24.09.21,1,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/3c716ee7b53839e3d3aedbb74bf24a03~c5_100x100.jpg?x-expires=1702054800&x-signature=sRJZ1XCPc9E2MyByRKSgtMjgU1U%3D,No,---,0
108,linchen bienchen🪩🩷,musicelve,https://www.tiktok.com/@musicelve,@michele.svv voll süß,23.09.21,1,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/0c32c8e1033ad72cf534645a4c8ebc80~c5_100x100.jpg?x-expires=1702054800&x-signature=Ig1xWj3E5W0m83rh3pkkVGBN2i4%3D,No,---,0
109,merle,merleklm,https://www.tiktok.com/@merleklm,@janinxue sie ist so süß,23.09.21,1,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/69ea1ed23da47086629300d18023c1d2~c5_100x100.jpg?x-expires=1702054800&x-signature=XYlihCkZKvFcyyN38drQbAd77cI%3D,No,---,0
110,yousra🍉,nuryousra,https://www.tiktok.com/@nuryousra,@nona.ze SIE ERINERT MICH AN DIE FRANZÖSISCH PRAKTIKANTIN,23.09.21,1,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/272f72a64dd690f37d439e81b7cd9711~c5_100x100.jpg?x-expires=1702054800&x-signature=dS7gqZThZDDerhrPRqlGaIKYnJE%3D,No,---,0
111,lenii 💌🪩🍒,unser200207,https://www.tiktok.com/@unser200207,@eleni_b.07 pff iPhone und Umwelt freundlich,20.09.21,1,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/75d95f94cb8a36b19f960860c7be3a53~c5_100x100.jpg?x-expires=1702054800&x-signature=mz6k3B2gkaIugE9r6vuffh3c2KY%3D,No,---,0
112,leo<3,lelojan_fonk,https://www.tiktok.com/@lelojan_fonk,@austeatime irgendwie redet sie wie Frau dunne und Frau Bast gemischt,14.09.21,1,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e0f85f030be8d7da3065170e052d971d~c5_100x100.jpg?x-expires=1702054800&x-signature=%2B9y7Aa9x8TLeGCCumqSmel1IhHM%3D,No,---,0
113,Sonja,sonja.stgr,https://www.tiktok.com/@sonja.stgr,@lolniceha hä Es kommt doch net drauf an mit wem man schreibt es gibt doch immer diese emojis die man generell am meisten benutzt oder bin ich blöf?,16.10.21,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/10a803aa55f0acd8d2cc55d64bbce66b~c5_100x100.jpg?x-expires=1702054800&x-signature=W0UekBxF8fOq%2BImHmczxXNkSRFk%3D,No,---,0
114,soph🩷,sophiemilovat,https://www.tiktok.com/@sophiemilovat,@tomsteini sie ist so sympathisch aber hat die falsche Partei😭,07.09.21,1,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f89c3591f0a6cffaf4aa31fbb0de8efe~c5_100x100.jpg?x-expires=1702054800&x-signature=0ulBZ0wDuqrst%2BMy%2FQyq3MyJ%2Fsw%3D,No,---,0
115,مرا🌺,maram.gsn,https://www.tiktok.com/@maram.gsn,@annalenaschwalb0 Annalenaaaaaaa,30.09.21,0,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/cf60823f5714358614a4a3495eae18a3~c5_100x100.jpg?x-expires=1702054800&x-signature=mPMPO9Pe56QdCVstbo7XzZVwaNA%3D,No,---,0
116,Fabi,18fabi01,https://www.tiktok.com/@18fabi01,@lowfxde bisschen SIMSEN,26.09.21,0,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/dba853e5e4c5aaa1ee7e6e0d61d83b1d~c5_100x100.jpg?x-expires=1702054800&x-signature=AG6TGw5yKlUOb1u5GtSNnjktOfM%3D,No,---,0
117,alina,34.alina,https://www.tiktok.com/@34.alina,@alinaaa_0427 gibt mir frau weber vibes,26.09.21,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/96a85bcdab31790fcda770b2db803ae8~c5_100x100.jpg?x-expires=1702054800&x-signature=vMPnUwq7H1Ptw3%2FJ2aXKyDt6Qek%3D,No,---,0
118,Merle,merle160309,https://www.tiktok.com/@merle160309,@ylvie.luna @raya.2909 da ist sie ein ganz sympathisch,26.09.21,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c60a2eb963200521e364e5ad9441b404~c5_100x100.jpg?x-expires=1702054800&x-signature=VLfz8lgXQndG5v%2Fiu7QftvnEVNM%3D,No,---,0
119,ᶠYͧoͨᵏu,menschgunni,https://www.tiktok.com/@menschgunni,@paperprivat ICH HAB DIE NUR NOCH AUF MEINER FY D,23.09.21,0,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/a71f1022714d47f2af37da40684ab519~c5_100x100.jpg?x-expires=1702054800&x-signature=FgovZhWVqVDvGNjbXVzFXcPy7fI%3D,No,---,0
120,jule📚,user_julee,https://www.tiktok.com/@user_julee,@memes_xxl einhorn?,22.09.21,0,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/782a96eeb1042107d2806192f8aae95d~c5_100x100.jpg?x-expires=1702054800&x-signature=Ip9sHdeVVbPSccsEs1IToO2jLUM%3D,No,---,0
121,Лилиа,lilia_.06,https://www.tiktok.com/@lilia_.06,@lisann.vl gibt mir Frau nord vibes,22.09.21,0,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/a9968ca5112ad7b4f910afdd19e336ec~c5_100x100.jpg?x-expires=1702054800&x-signature=dcHgUDrjPOXSPpHbOarCQqWnqjI%3D,No,---,0
122,elias_prth,elias_prth,https://www.tiktok.com/@elias_prth,@ole_zhz Bruu guck dir mal das von Christian Lindner an!,13.09.21,0,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/1d33ac4feeb6ceddebc937d10a185ad8~c5_100x100.jpg?x-expires=1702054800&x-signature=HNS4KqZ2ekCSybl9S%2FBWBVDyers%3D,No,---,0
123,Julia 🩷,autistic.architect,https://www.tiktok.com/@autistic.architect,@tabbiunicorn 😂 Baerbock mag dich wohl,02.09.21,19,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/659702d227d2f5286419179faa173fbf~c5_100x100.jpg?x-expires=1702054800&x-signature=CY1xasg8uw3Dbe%2F0qp325Z4yz3A%3D,No,---,0
124,𝐿𝑒𝓃𝒶,lena.o56,https://www.tiktok.com/@lena.o56,Darf ich vorstellen: Sie ✨simst✨😭,26.09.21,18,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/94a969e77b21073e2c54a63b351a58d3~c5_100x100.jpg?x-expires=1702054800&x-signature=P1V87TaxbveuTmlx2N87h9Gctao%3D,No,---,0
125,Erol_football,der_nico_kneffel,https://www.tiktok.com/@der_nico_kneffel,Ich finde sie ja auch sympathisch, aber dennoch ist sie für mich unwählbar.,02.09.21,18,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/03ee62c1853f3795b06c2c56cf73811d~c5_100x100.jpg?x-expires=1702054800&x-signature=DsdF7m3wBweFHUt8cGSTmPGFStA%3D,No,---,0
126,Alo,_fabian_xg,https://www.tiktok.com/@_fabian_xg,für den Algorithmus 😁,02.09.21,18,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/164eeecc17b6b54b1dda162cfd7790fc~c5_100x100.jpg?x-expires=1702054800&x-signature=%2BnFiL2irNEEN5lydy1Mo%2B4KH4ik%3D,No,---,0
127,sophia,sosopard,https://www.tiktok.com/@sosopard,diese kommentare zeigen einfach, wie wenig sich leute, vor allem die schon wählen dürfen, mit politik und aktuellen weltproblemen auseinander setzen💚,15.09.21,14,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/59ac8984387f75dc2e15fb51389e0c96~c5_100x100.jpg?x-expires=1702054800&x-signature=GFSDj%2BX1oB07CYrUXVegbkG0YXs%3D,No,---,0
128,♛ησѵα♛,nova_towerson,https://www.tiktok.com/@nova_towerson,💚..ich liebe sie awww🥺..💚 ❤,04.01.22,12,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/a8c0625e32f1139bd1eeb6b22fcd5657~c5_100x100.jpg?x-expires=1702054800&x-signature=WAdMVwvy6n7gS7JoTVKZpAD2rks%3D,No,---,0
129,Mr. Pink,mr.wrap.official,https://www.tiktok.com/@mr.wrap.official,Naja,07.09.21,14,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/bea6997607418d9bdbbe8b246f94e2df~c5_100x100.jpg?x-expires=1702054800&x-signature=D6CSoWiUEACjndRUy3wD7TNIFx8%3D,No,---,0
130,lea,le6.23,https://www.tiktok.com/@le6.23,finde sie so krass sympathisch,02.09.21,13,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/81bee590f5181b7595be24d12f42c429~c5_100x100.jpg?x-expires=1702054800&x-signature=1h4XeosRVS5DIU5CLk2qcAKm8QY%3D,No,---,0
131,Baran Kartal,bkartal0002,https://www.tiktok.com/@bkartal0002,und vor allem: es wird halt kein Steuergeld verschenkt mit einem pro Modell😌🙃,02.09.21,12,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ebd63f494051386eab3806e510929c26~c5_100x100.jpg?x-expires=1702054800&x-signature=sKf22lMEgaIFYyShka9DXO0o8to%3D,No,---,0
132,(Pedrito's version),pedrosprincess,https://www.tiktok.com/@pedrosprincess,@stanheidiforclearskin SIE IS SO EINE SÜSSE MANNOOOOOOO,26.09.21,11,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/1095454e9622bbb468ef9f7cd18d3cb4~c5_100x100.jpg?x-expires=1702054800&x-signature=kVBxvyim9bZewsQOI6rLIq4FhTc%3D,No,---,0
133,Raze,raze2810,https://www.tiktok.com/@raze2810,Ich glaub nicht das alle Kanzlerkandidaten das Zeug haben Kanzler zu werden,02.09.21,10,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/31a7120e1b02b467d60fcf639aea8433~c5_100x100.jpg?x-expires=1702054800&x-signature=UKwx9yJGib2OX4Tqim%2F4JK30fC0%3D,No,---,0
134,alisha,zz.alisha,https://www.tiktok.com/@zz.alisha,Hahaha sie sagt simse 😭,26.09.21,8,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/fc1765027e97e85482bd4673ccce11ab~c5_100x100.jpg?x-expires=1702054800&x-signature=gmH6Ldg9yl25%2FPCxlIC26tsWobI%3D,No,---,0
135,melina,melinaslnb,https://www.tiktok.com/@melinaslnb,Ich mag sie und die Partei! Meine Stimme hätte sie aufjedenfall 🥰,02.09.21,8,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/06247d3d68c756e6105581b21ca62d29~c5_100x100.jpg?x-expires=1702054800&x-signature=8aClseC2%2Bu3wRn9r9rDTI7Bj8Dw%3D,No,---,0
136,Quesi Dilo,quesidilo,https://www.tiktok.com/@quesidilo,Ist das genauso Fake wie die Offenlegung ihrer Einkommen?,02.09.21,8,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tiktok-obj/1678223170281474.jpg?x-expires=1702054800&x-signature=jSKzjS4munHTYehPQeC813N1jeE%3D,No,---,0
137,:),_mil4n__,https://www.tiktok.com/@_mil4n__,die ist einfach sympathisch 😂😂,02.09.21,8,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5f5053132b9ac0bb4401f7947e2e806a~c5_100x100.jpg?x-expires=1702054800&x-signature=ocPA0Bw3Nvcs7d4LspsxVwBExEw%3D,No,---,0
138,Jp,jpp2006,https://www.tiktok.com/@jpp2006,SiMsEn😭,05.11.21,7,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7befebf7247bf88ff42fdc00337888e5~c5_100x100.jpg?x-expires=1702054800&x-signature=2v3TGUe3TbYa%2B6C1yBZoAGXERfE%3D,No,---,0
139,lea,o08.lea,https://www.tiktok.com/@o08.lea,Die ist Übels sympathisch,24.09.21,7,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/50005cd7a6bf9d615ba7fd4683e94272~c5_100x100.jpg?x-expires=1702054800&x-signature=6Ub7IJrhaxtmoNDcfCyRa1CAtwE%3D,No,---,0
140,Len‘ ☹︎,len.0,https://www.tiktok.com/@len.0,Finde sie sympathisch aber die Grünen sollen trotzdem nicht an die Macht,16.09.21,7,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/9cf3412ad57df0822f67b1cc06f3610b~c5_100x100.jpg?x-expires=1702054800&x-signature=1hc9JPqGx7s5QonUmBhRCdLGmm4%3D,No,---,0
141,Hannes,hnesdd,https://www.tiktok.com/@hnesdd,In diesem Format wirkt jeder symphatisch. Bei ihr ist’s allerdings der Hintergrund-Gedanke eines vernünftigen Wahlprogramms,13.09.21,7,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/8e5db61b44a0b517a80702c43de1ab99~c5_100x100.jpg?x-expires=1702054800&x-signature=krHr%2F1XH7OhufhaqGAIu%2Fkhw6Us%3D,No,---,0
142,misha,shashalema,https://www.tiktok.com/@shashalema,Die ist so süß,02.09.21,7,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/3d282ff1625c6645e8330224ded69acd~c5_100x100.jpg?x-expires=1702054800&x-signature=xtl4lMHK0XbWPZ9VsLWwIpgKb3I%3D,No,---,0
143,Fiona (taylor‘s version) <3,iconwatson,https://www.tiktok.com/@iconwatson,Sie ist eigentlich echt sympathisch aber ihre Partei nicht,26.11.21,6,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/137992549a199fb9b1735ec3b4d373da~c5_100x100.jpg?x-expires=1702054800&x-signature=sJGEKZ76O9%2Fb8cZfrDCbhNZuT0k%3D,No,---,0
